interaction_id,user_id,provider_id,user_lat,user_lon,shown_rank,was_hired,rating_given,timestamp
INT_036506,USR_0457,DRV_1236,33.660948,73.023231,6,False,,2026-01-23 16:16:08
INT_036507,USR_0457,DRV_0236,33.660948,73.023231,7,True,5.0,2026-01-23 16:16:08
INT_036508,USR_0457,DRV_2009,33.660948,73.023231,8,False,,2026-01-23 16:16:08
INT_036509,USR_0457,DRV_0368,33.660948,73.023231,9,False,,2026-01-23 16:16:08
INT_036510,USR_0457,DRV_1184,33.660948,73.023231,10,False,,2026-01-23 16:16:08
INT_036511,USR_0457,DRV_1113,33.660948,73.023231,1,False,,2026-02-16 14:33:08
INT_036512,USR_0457,DRV_0282,33.660948,73.023231,2,True,5.0,2026-02-16 14:33:08
INT_036513,USR_0457,DRV_2073,33.660948,73.023231,3,False,,2026-02-16 14:33:08
INT_036514,USR_0457,DRV_2671,33.660948,73.023231,4,False,,2026-02-16 14:33:08
INT_036515,USR_0457,DRV_0979,33.660948,73.023231,5,False,,2026-02-16 14:33:08
INT_036516,USR_0457,DRV_1236,33.660948,73.023231,6,False,,2026-02-16 14:33:08
INT_036517,USR_0457,DRV_0236,33.660948,73.023231,7,False,,2026-02-16 14:33:08
INT_036518,USR_0457,DRV_2009,33.660948,73.023231,8,False,,2026-02-16 14:33:08
INT_036519,USR_0457,DRV_0368,33.660948,73.023231,9,False,,2026-02-16 14:33:08
INT_036520,USR_0457,DRV_1184,33.660948,73.023231,10,False,,2026-02-16 14:33:08
INT_036521,USR_0457,DRV_1113,33.660948,73.023231,1,False,,2025-09-21 14:23:08
INT_036522,USR_0457,DRV_0282,33.660948,73.023231,2,False,,2025-09-21 14:23:08
INT_036523,USR_0457,DRV_2073,33.660948,73.023231,3,False,,2025-09-21 14:23:08
INT_036524,USR_0457,DRV_2671,33.660948,73.023231,4,False,,2025-09-21 14:23:08
INT_036525,USR_0457,DRV_0979,33.660948,73.023231,5,False,,2025-09-21 14:23:08
INT_036526,USR_0457,DRV_1236,33.660948,73.023231,6,True,4.5,2025-09-21 14:23:08
INT_036527,USR_0457,DRV_0236,33.660948,73.023231,7,False,,2025-09-21 14:23:08
INT_036528,USR_0457,DRV_2009,33.660948,73.023231,8,False,,2025-09-21 14:23:08
INT_036529,USR_0457,DRV_0368,33.660948,73.023231,9,False,,2025-09-21 14:23:08
INT_036530,USR_0457,DRV_1184,33.660948,73.023231,10,False,,2025-09-21 14:23:08
INT_036531,USR_0457,DRV_1113,33.660948,73.023231,1,False,,2026-03-10 00:53:08
INT_036532,USR_0457,DRV_0282,33.660948,73.023231,2,False,,2026-03-10 00:53:08
INT_036533,USR_0457,DRV_2073,33.660948,73.023231,3,False,,2026-03-10 00:53:08
INT_036534,USR_0457,DRV_2671,33.660948,73.023231,4,True,4.9,2026-03-10 00:53:08
INT_036535,USR_0457,DRV_0979,33.660948,73.023231,5,False,,2026-03-10 00:53:08
INT_036536,USR_0457,DRV_1236,33.660948,73.023231,6,False,,2026-03-10 00:53:08
INT_036537,USR_0457,DRV_0236,33.660948,73.023231,7,False,,2026-03-10 00:53:08
INT_036538,USR_0457,DRV_2009,33.660948,73.023231,8,False,,2026-03-10 00:53:08
INT_036539,USR_0457,DRV_0368,33.660948,73.023231,9,False,,2026-03-10 00:53:08
INT_036540,USR_0457,DRV_1184,33.660948,73.023231,10,False,,2026-03-10 00:53:08
INT_036541,USR_0457,DRV_1113,33.660948,73.023231,1,False,,2026-02-18 12:53:08
INT_036542,USR_0457,DRV_0282,33.660948,73.023231,2,False,,2026-02-18 12:53:08
INT_036543,USR_0457,DRV_2073,33.660948,73.023231,3,True,3.2,2026-02-18 12:53:08
INT_036544,USR_0457,DRV_2671,33.660948,73.023231,4,False,,2026-02-18 12:53:08
INT_036545,USR_0457,DRV_0979,33.660948,73.023231,5,False,,2026-02-18 12:53:08
INT_036546,USR_0457,DRV_1236,33.660948,73.023231,6,False,,2026-02-18 12:53:08
INT_036547,USR_0457,DRV_0236,33.660948,73.023231,7,False,,2026-02-18 12:53:08
INT_036548,USR_0457,DRV_2009,33.660948,73.023231,8,False,,2026-02-18 12:53:08
INT_036549,USR_0457,DRV_0368,33.660948,73.023231,9,False,,2026-02-18 12:53:08
INT_036550,USR_0457,DRV_1184,33.660948,73.023231,10,False,,2026-02-18 12:53:08
INT_036551,USR_0457,DRV_1113,33.660948,73.023231,1,False,,2026-02-14 05:52:08
INT_036552,USR_0457,DRV_0282,33.660948,73.023231,2,True,5.0,2026-02-14 05:52:08
INT_036553,USR_0457,DRV_2073,33.660948,73.023231,3,False,,2026-02-14 05:52:08
INT_036554,USR_0457,DRV_2671,33.660948,73.023231,4,False,,2026-02-14 05:52:08
INT_036555,USR_0457,DRV_0979,33.660948,73.023231,5,False,,2026-02-14 05:52:08
INT_036556,USR_0457,DRV_1236,33.660948,73.023231,6,False,,2026-02-14 05:52:08
INT_036557,USR_0457,DRV_0236,33.660948,73.023231,7,False,,2026-02-14 05:52:08
INT_036558,USR_0457,DRV_2009,33.660948,73.023231,8,False,,2026-02-14 05:52:08
INT_036559,USR_0457,DRV_0368,33.660948,73.023231,9,False,,2026-02-14 05:52:08
INT_036560,USR_0457,DRV_1184,33.660948,73.023231,10,False,,2026-02-14 05:52:08
INT_036561,USR_0458,DRV_1556,32.221151,74.20288,1,False,,2026-02-27 06:27:08
INT_036562,USR_0458,DRV_2071,32.221151,74.20288,2,False,,2026-02-27 06:27:08
INT_036563,USR_0458,DRV_2505,32.221151,74.20288,3,False,,2026-02-27 06:27:08
INT_036564,USR_0458,DRV_0975,32.221151,74.20288,4,False,,2026-02-27 06:27:08
INT_036565,USR_0458,DRV_1482,32.221151,74.20288,5,False,,2026-02-27 06:27:08
INT_036566,USR_0458,DRV_1213,32.221151,74.20288,6,False,,2026-02-27 06:27:08
INT_036567,USR_0458,DRV_0850,32.221151,74.20288,7,False,,2026-02-27 06:27:08
INT_036568,USR_0458,DRV_0977,32.221151,74.20288,8,False,,2026-02-27 06:27:08
INT_036569,USR_0458,DRV_0585,32.221151,74.20288,9,False,,2026-02-27 06:27:08
INT_036570,USR_0458,DRV_2681,32.221151,74.20288,10,True,3.9,2026-02-27 06:27:08
INT_036571,USR_0458,DRV_1556,32.221151,74.20288,1,False,,2026-03-08 17:13:08
INT_036572,USR_0458,DRV_2071,32.221151,74.20288,2,False,,2026-03-08 17:13:08
INT_036573,USR_0458,DRV_2505,32.221151,74.20288,3,False,,2026-03-08 17:13:08
INT_036574,USR_0458,DRV_0975,32.221151,74.20288,4,False,,2026-03-08 17:13:08
INT_036575,USR_0458,DRV_1482,32.221151,74.20288,5,False,,2026-03-08 17:13:08
INT_036576,USR_0458,DRV_1213,32.221151,74.20288,6,False,,2026-03-08 17:13:08
INT_036577,USR_0458,DRV_0850,32.221151,74.20288,7,False,,2026-03-08 17:13:08
INT_036578,USR_0458,DRV_0977,32.221151,74.20288,8,False,,2026-03-08 17:13:08
INT_036579,USR_0458,DRV_0585,32.221151,74.20288,9,False,,2026-03-08 17:13:08
INT_036580,USR_0458,DRV_2681,32.221151,74.20288,10,True,5.0,2026-03-08 17:13:08
INT_036581,USR_0458,DRV_1556,32.221151,74.20288,1,True,3.1,2026-03-09 22:59:08
INT_036582,USR_0458,DRV_2071,32.221151,74.20288,2,False,,2026-03-09 22:59:08
INT_036583,USR_0458,DRV_2505,32.221151,74.20288,3,False,,2026-03-09 22:59:08
INT_036584,USR_0458,DRV_0975,32.221151,74.20288,4,False,,2026-03-09 22:59:08
INT_036585,USR_0458,DRV_1482,32.221151,74.20288,5,False,,2026-03-09 22:59:08
INT_036586,USR_0458,DRV_1213,32.221151,74.20288,6,False,,2026-03-09 22:59:08
INT_036587,USR_0458,DRV_0850,32.221151,74.20288,7,False,,2026-03-09 22:59:08
INT_036588,USR_0458,DRV_0977,32.221151,74.20288,8,False,,2026-03-09 22:59:08
INT_036589,USR_0458,DRV_0585,32.221151,74.20288,9,False,,2026-03-09 22:59:08
INT_036590,USR_0458,DRV_2681,32.221151,74.20288,10,False,,2026-03-09 22:59:08
INT_036591,USR_0458,DRV_1556,32.221151,74.20288,1,True,4.2,2025-12-21 20:44:08
INT_036592,USR_0458,DRV_2071,32.221151,74.20288,2,False,,2025-12-21 20:44:08
INT_036593,USR_0458,DRV_2505,32.221151,74.20288,3,False,,2025-12-21 20:44:08
INT_036594,USR_0458,DRV_0975,32.221151,74.20288,4,False,,2025-12-21 20:44:08
INT_036595,USR_0458,DRV_1482,32.221151,74.20288,5,False,,2025-12-21 20:44:08
INT_036596,USR_0458,DRV_1213,32.221151,74.20288,6,False,,2025-12-21 20:44:08
INT_036597,USR_0458,DRV_0850,32.221151,74.20288,7,False,,2025-12-21 20:44:08
INT_036598,USR_0458,DRV_0977,32.221151,74.20288,8,False,,2025-12-21 20:44:08
INT_036599,USR_0458,DRV_0585,32.221151,74.20288,9,False,,2025-12-21 20:44:08
INT_036600,USR_0458,DRV_2681,32.221151,74.20288,10,False,,2025-12-21 20:44:08
INT_036601,USR_0458,DRV_1556,32.221151,74.20288,1,False,,2025-11-15 22:59:08
INT_036602,USR_0458,DRV_2071,32.221151,74.20288,2,False,,2025-11-15 22:59:08
INT_036603,USR_0458,DRV_2505,32.221151,74.20288,3,False,,2025-11-15 22:59:08
INT_036604,USR_0458,DRV_0975,32.221151,74.20288,4,False,,2025-11-15 22:59:08
INT_036605,USR_0458,DRV_1482,32.221151,74.20288,5,False,,2025-11-15 22:59:08
INT_036606,USR_0458,DRV_1213,32.221151,74.20288,6,False,,2025-11-15 22:59:08
INT_036607,USR_0458,DRV_0850,32.221151,74.20288,7,False,,2025-11-15 22:59:08
INT_036608,USR_0458,DRV_0977,32.221151,74.20288,8,False,,2025-11-15 22:59:08
INT_036609,USR_0458,DRV_0585,32.221151,74.20288,9,True,3.8,2025-11-15 22:59:08
INT_036610,USR_0458,DRV_2681,32.221151,74.20288,10,False,,2025-11-15 22:59:08
INT_036611,USR_0458,DRV_1556,32.221151,74.20288,1,False,,2026-03-03 07:17:08
INT_036612,USR_0458,DRV_2071,32.221151,74.20288,2,False,,2026-03-03 07:17:08
INT_036613,USR_0458,DRV_2505,32.221151,74.20288,3,False,,2026-03-03 07:17:08
INT_036614,USR_0458,DRV_0975,32.221151,74.20288,4,False,,2026-03-03 07:17:08
INT_036615,USR_0458,DRV_1482,32.221151,74.20288,5,True,3.4,2026-03-03 07:17:08
INT_036616,USR_0458,DRV_1213,32.221151,74.20288,6,False,,2026-03-03 07:17:08
INT_036617,USR_0458,DRV_0850,32.221151,74.20288,7,False,,2026-03-03 07:17:08
INT_036618,USR_0458,DRV_0977,32.221151,74.20288,8,False,,2026-03-03 07:17:08
INT_036619,USR_0458,DRV_0585,32.221151,74.20288,9,False,,2026-03-03 07:17:08
INT_036620,USR_0458,DRV_2681,32.221151,74.20288,10,False,,2026-03-03 07:17:08
INT_036621,USR_0458,DRV_1556,32.221151,74.20288,1,False,,2025-11-01 07:57:08
INT_036622,USR_0458,DRV_2071,32.221151,74.20288,2,False,,2025-11-01 07:57:08
INT_036623,USR_0458,DRV_2505,32.221151,74.20288,3,False,,2025-11-01 07:57:08
INT_036624,USR_0458,DRV_0975,32.221151,74.20288,4,False,,2025-11-01 07:57:08
INT_036625,USR_0458,DRV_1482,32.221151,74.20288,5,False,,2025-11-01 07:57:08
INT_036626,USR_0458,DRV_1213,32.221151,74.20288,6,False,,2025-11-01 07:57:08
INT_036627,USR_0458,DRV_0850,32.221151,74.20288,7,True,4.8,2025-11-01 07:57:08
INT_036628,USR_0458,DRV_0977,32.221151,74.20288,8,False,,2025-11-01 07:57:08
INT_036629,USR_0458,DRV_0585,32.221151,74.20288,9,False,,2025-11-01 07:57:08
INT_036630,USR_0458,DRV_2681,32.221151,74.20288,10,False,,2025-11-01 07:57:08
INT_036631,USR_0458,DRV_1556,32.221151,74.20288,1,False,,2026-01-04 15:31:08
INT_036632,USR_0458,DRV_2071,32.221151,74.20288,2,False,,2026-01-04 15:31:08
INT_036633,USR_0458,DRV_2505,32.221151,74.20288,3,False,,2026-01-04 15:31:08
INT_036634,USR_0458,DRV_0975,32.221151,74.20288,4,False,,2026-01-04 15:31:08
INT_036635,USR_0458,DRV_1482,32.221151,74.20288,5,False,,2026-01-04 15:31:08
INT_036636,USR_0458,DRV_1213,32.221151,74.20288,6,False,,2026-01-04 15:31:08
INT_036637,USR_0458,DRV_0850,32.221151,74.20288,7,True,3.6,2026-01-04 15:31:08
INT_036638,USR_0458,DRV_0977,32.221151,74.20288,8,False,,2026-01-04 15:31:08
INT_036639,USR_0458,DRV_0585,32.221151,74.20288,9,False,,2026-01-04 15:31:08
INT_036640,USR_0458,DRV_2681,32.221151,74.20288,10,False,,2026-01-04 15:31:08
INT_036641,USR_0459,DRV_2504,30.159429,71.511282,1,False,,2026-03-12 07:49:08
INT_036642,USR_0459,DRV_2597,30.159429,71.511282,2,False,,2026-03-12 07:49:08
INT_036643,USR_0459,DRV_0298,30.159429,71.511282,3,False,,2026-03-12 07:49:08
INT_036644,USR_0459,DRV_2271,30.159429,71.511282,4,False,,2026-03-12 07:49:08
INT_036645,USR_0459,DRV_2027,30.159429,71.511282,5,False,,2026-03-12 07:49:08
INT_036646,USR_0459,DRV_0135,30.159429,71.511282,6,False,,2026-03-12 07:49:08
INT_036647,USR_0459,DRV_2559,30.159429,71.511282,7,True,4.0,2026-03-12 07:49:08
INT_036648,USR_0459,DRV_1794,30.159429,71.511282,8,False,,2026-03-12 07:49:08
INT_036649,USR_0459,DRV_1245,30.159429,71.511282,9,False,,2026-03-12 07:49:08
INT_036650,USR_0459,DRV_2392,30.159429,71.511282,10,False,,2026-03-12 07:49:08
INT_036651,USR_0459,DRV_2504,30.159429,71.511282,1,False,,2026-02-01 11:32:08
INT_036652,USR_0459,DRV_2597,30.159429,71.511282,2,False,,2026-02-01 11:32:08
INT_036653,USR_0459,DRV_0298,30.159429,71.511282,3,False,,2026-02-01 11:32:08
INT_036654,USR_0459,DRV_2271,30.159429,71.511282,4,False,,2026-02-01 11:32:08
INT_036655,USR_0459,DRV_2027,30.159429,71.511282,5,False,,2026-02-01 11:32:08
INT_036656,USR_0459,DRV_0135,30.159429,71.511282,6,True,4.5,2026-02-01 11:32:08
INT_036657,USR_0459,DRV_2559,30.159429,71.511282,7,False,,2026-02-01 11:32:08
INT_036658,USR_0459,DRV_1794,30.159429,71.511282,8,False,,2026-02-01 11:32:08
INT_036659,USR_0459,DRV_1245,30.159429,71.511282,9,False,,2026-02-01 11:32:08
INT_036660,USR_0459,DRV_2392,30.159429,71.511282,10,False,,2026-02-01 11:32:08
INT_036661,USR_0459,DRV_2504,30.159429,71.511282,1,False,,2025-11-15 09:51:08
INT_036662,USR_0459,DRV_2597,30.159429,71.511282,2,False,,2025-11-15 09:51:08
INT_036663,USR_0459,DRV_0298,30.159429,71.511282,3,True,4.1,2025-11-15 09:51:08
INT_036664,USR_0459,DRV_2271,30.159429,71.511282,4,False,,2025-11-15 09:51:08
INT_036665,USR_0459,DRV_2027,30.159429,71.511282,5,False,,2025-11-15 09:51:08
INT_036666,USR_0459,DRV_0135,30.159429,71.511282,6,False,,2025-11-15 09:51:08
INT_036667,USR_0459,DRV_2559,30.159429,71.511282,7,False,,2025-11-15 09:51:08
INT_036668,USR_0459,DRV_1794,30.159429,71.511282,8,False,,2025-11-15 09:51:08
INT_036669,USR_0459,DRV_1245,30.159429,71.511282,9,False,,2025-11-15 09:51:08
INT_036670,USR_0459,DRV_2392,30.159429,71.511282,10,False,,2025-11-15 09:51:08
INT_036671,USR_0459,DRV_2504,30.159429,71.511282,1,False,,2026-02-06 16:06:08
INT_036672,USR_0459,DRV_2597,30.159429,71.511282,2,True,2.6,2026-02-06 16:06:08
INT_036673,USR_0459,DRV_0298,30.159429,71.511282,3,False,,2026-02-06 16:06:08
INT_036674,USR_0459,DRV_2271,30.159429,71.511282,4,False,,2026-02-06 16:06:08
INT_036675,USR_0459,DRV_2027,30.159429,71.511282,5,False,,2026-02-06 16:06:08
INT_036676,USR_0459,DRV_0135,30.159429,71.511282,6,False,,2026-02-06 16:06:08
INT_036677,USR_0459,DRV_2559,30.159429,71.511282,7,False,,2026-02-06 16:06:08
INT_036678,USR_0459,DRV_1794,30.159429,71.511282,8,False,,2026-02-06 16:06:08
INT_036679,USR_0459,DRV_1245,30.159429,71.511282,9,False,,2026-02-06 16:06:08
INT_036680,USR_0459,DRV_2392,30.159429,71.511282,10,False,,2026-02-06 16:06:08
INT_036681,USR_0459,DRV_2504,30.159429,71.511282,1,False,,2026-03-09 23:55:08
INT_036682,USR_0459,DRV_2597,30.159429,71.511282,2,False,,2026-03-09 23:55:08
INT_036683,USR_0459,DRV_0298,30.159429,71.511282,3,False,,2026-03-09 23:55:08
INT_036684,USR_0459,DRV_2271,30.159429,71.511282,4,False,,2026-03-09 23:55:08
INT_036685,USR_0459,DRV_2027,30.159429,71.511282,5,False,,2026-03-09 23:55:08
INT_036686,USR_0459,DRV_0135,30.159429,71.511282,6,False,,2026-03-09 23:55:08
INT_036687,USR_0459,DRV_2559,30.159429,71.511282,7,False,,2026-03-09 23:55:08
INT_036688,USR_0459,DRV_1794,30.159429,71.511282,8,False,,2026-03-09 23:55:08
INT_036689,USR_0459,DRV_1245,30.159429,71.511282,9,False,,2026-03-09 23:55:08
INT_036690,USR_0459,DRV_2392,30.159429,71.511282,10,True,4.8,2026-03-09 23:55:08
INT_036691,USR_0459,DRV_2504,30.159429,71.511282,1,False,,2026-03-05 01:14:08
INT_036692,USR_0459,DRV_2597,30.159429,71.511282,2,False,,2026-03-05 01:14:08
INT_036693,USR_0459,DRV_0298,30.159429,71.511282,3,False,,2026-03-05 01:14:08
INT_036694,USR_0459,DRV_2271,30.159429,71.511282,4,True,4.3,2026-03-05 01:14:08
INT_036695,USR_0459,DRV_2027,30.159429,71.511282,5,False,,2026-03-05 01:14:08
INT_036696,USR_0459,DRV_0135,30.159429,71.511282,6,False,,2026-03-05 01:14:08
INT_036697,USR_0459,DRV_2559,30.159429,71.511282,7,False,,2026-03-05 01:14:08
INT_036698,USR_0459,DRV_1794,30.159429,71.511282,8,False,,2026-03-05 01:14:08
INT_036699,USR_0459,DRV_1245,30.159429,71.511282,9,False,,2026-03-05 01:14:08
INT_036700,USR_0459,DRV_2392,30.159429,71.511282,10,False,,2026-03-05 01:14:08
INT_036701,USR_0459,DRV_2504,30.159429,71.511282,1,False,,2025-11-05 12:35:08
INT_036702,USR_0459,DRV_2597,30.159429,71.511282,2,True,2.1,2025-11-05 12:35:08
INT_036703,USR_0459,DRV_0298,30.159429,71.511282,3,False,,2025-11-05 12:35:08
INT_036704,USR_0459,DRV_2271,30.159429,71.511282,4,False,,2025-11-05 12:35:08
INT_036705,USR_0459,DRV_2027,30.159429,71.511282,5,False,,2025-11-05 12:35:08
INT_036706,USR_0459,DRV_0135,30.159429,71.511282,6,False,,2025-11-05 12:35:08
INT_036707,USR_0459,DRV_2559,30.159429,71.511282,7,False,,2025-11-05 12:35:08
INT_036708,USR_0459,DRV_1794,30.159429,71.511282,8,False,,2025-11-05 12:35:08
INT_036709,USR_0459,DRV_1245,30.159429,71.511282,9,False,,2025-11-05 12:35:08
INT_036710,USR_0459,DRV_2392,30.159429,71.511282,10,False,,2025-11-05 12:35:08
INT_036711,USR_0459,DRV_2504,30.159429,71.511282,1,False,,2026-01-31 10:08:08
INT_036712,USR_0459,DRV_2597,30.159429,71.511282,2,False,,2026-01-31 10:08:08
INT_036713,USR_0459,DRV_0298,30.159429,71.511282,3,True,5.0,2026-01-31 10:08:08
INT_036714,USR_0459,DRV_2271,30.159429,71.511282,4,False,,2026-01-31 10:08:08
INT_036715,USR_0459,DRV_2027,30.159429,71.511282,5,False,,2026-01-31 10:08:08
INT_036716,USR_0459,DRV_0135,30.159429,71.511282,6,False,,2026-01-31 10:08:08
INT_036717,USR_0459,DRV_2559,30.159429,71.511282,7,False,,2026-01-31 10:08:08
INT_036718,USR_0459,DRV_1794,30.159429,71.511282,8,False,,2026-01-31 10:08:08
INT_036719,USR_0459,DRV_1245,30.159429,71.511282,9,False,,2026-01-31 10:08:08
INT_036720,USR_0459,DRV_2392,30.159429,71.511282,10,False,,2026-01-31 10:08:08
INT_036721,USR_0460,DRV_0434,27.567775,68.184387,1,False,,2026-02-17 14:37:08
INT_036722,USR_0460,DRV_1443,27.567775,68.184387,2,False,,2026-02-17 14:37:08
INT_036723,USR_0460,DRV_0094,27.567775,68.184387,3,False,,2026-02-17 14:37:08
INT_036724,USR_0460,DRV_2489,27.567775,68.184387,4,False,,2026-02-17 14:37:08
INT_036725,USR_0460,DRV_1147,27.567775,68.184387,5,False,,2026-02-17 14:37:08
INT_036726,USR_0460,DRV_0538,27.567775,68.184387,6,False,,2026-02-17 14:37:08
INT_036727,USR_0460,DRV_0189,27.567775,68.184387,7,False,,2026-02-17 14:37:08
INT_036728,USR_0460,DRV_0573,27.567775,68.184387,8,True,4.6,2026-02-17 14:37:08
INT_036729,USR_0460,DRV_2422,27.567775,68.184387,9,False,,2026-02-17 14:37:08
INT_036730,USR_0460,DRV_1820,27.567775,68.184387,10,False,,2026-02-17 14:37:08
INT_036731,USR_0460,DRV_0434,27.567775,68.184387,1,False,,2026-02-28 11:01:08
INT_036732,USR_0460,DRV_1443,27.567775,68.184387,2,False,,2026-02-28 11:01:08
INT_036733,USR_0460,DRV_0094,27.567775,68.184387,3,True,3.7,2026-02-28 11:01:08
INT_036734,USR_0460,DRV_2489,27.567775,68.184387,4,False,,2026-02-28 11:01:08
INT_036735,USR_0460,DRV_1147,27.567775,68.184387,5,False,,2026-02-28 11:01:08
INT_036736,USR_0460,DRV_0538,27.567775,68.184387,6,False,,2026-02-28 11:01:08
INT_036737,USR_0460,DRV_0189,27.567775,68.184387,7,False,,2026-02-28 11:01:08
INT_036738,USR_0460,DRV_0573,27.567775,68.184387,8,False,,2026-02-28 11:01:08
INT_036739,USR_0460,DRV_2422,27.567775,68.184387,9,False,,2026-02-28 11:01:08
INT_036740,USR_0460,DRV_1820,27.567775,68.184387,10,False,,2026-02-28 11:01:08
INT_036741,USR_0460,DRV_0434,27.567775,68.184387,1,False,,2026-02-17 20:09:08
INT_036742,USR_0460,DRV_1443,27.567775,68.184387,2,False,,2026-02-17 20:09:08
INT_036743,USR_0460,DRV_0094,27.567775,68.184387,3,True,4.9,2026-02-17 20:09:08
INT_036744,USR_0460,DRV_2489,27.567775,68.184387,4,False,,2026-02-17 20:09:08
INT_036745,USR_0460,DRV_1147,27.567775,68.184387,5,False,,2026-02-17 20:09:08
INT_036746,USR_0460,DRV_0538,27.567775,68.184387,6,False,,2026-02-17 20:09:08
INT_036747,USR_0460,DRV_0189,27.567775,68.184387,7,False,,2026-02-17 20:09:08
INT_036748,USR_0460,DRV_0573,27.567775,68.184387,8,False,,2026-02-17 20:09:08
INT_036749,USR_0460,DRV_2422,27.567775,68.184387,9,False,,2026-02-17 20:09:08
INT_036750,USR_0460,DRV_1820,27.567775,68.184387,10,False,,2026-02-17 20:09:08
INT_036751,USR_0460,DRV_0434,27.567775,68.184387,1,False,,2026-03-18 01:15:08
INT_036752,USR_0460,DRV_1443,27.567775,68.184387,2,False,,2026-03-18 01:15:08
INT_036753,USR_0460,DRV_0094,27.567775,68.184387,3,False,,2026-03-18 01:15:08
INT_036754,USR_0460,DRV_2489,27.567775,68.184387,4,False,,2026-03-18 01:15:08
INT_036755,USR_0460,DRV_1147,27.567775,68.184387,5,False,,2026-03-18 01:15:08
INT_036756,USR_0460,DRV_0538,27.567775,68.184387,6,False,,2026-03-18 01:15:08
INT_036757,USR_0460,DRV_0189,27.567775,68.184387,7,False,,2026-03-18 01:15:08
INT_036758,USR_0460,DRV_0573,27.567775,68.184387,8,True,5.0,2026-03-18 01:15:08
INT_036759,USR_0460,DRV_2422,27.567775,68.184387,9,False,,2026-03-18 01:15:08
INT_036760,USR_0460,DRV_1820,27.567775,68.184387,10,False,,2026-03-18 01:15:08
INT_036761,USR_0460,DRV_0434,27.567775,68.184387,1,False,,2025-09-21 10:34:08
INT_036762,USR_0460,DRV_1443,27.567775,68.184387,2,False,,2025-09-21 10:34:08
INT_036763,USR_0460,DRV_0094,27.567775,68.184387,3,False,,2025-09-21 10:34:08
INT_036764,USR_0460,DRV_2489,27.567775,68.184387,4,False,,2025-09-21 10:34:08
INT_036765,USR_0460,DRV_1147,27.567775,68.184387,5,False,,2025-09-21 10:34:08
INT_036766,USR_0460,DRV_0538,27.567775,68.184387,6,False,,2025-09-21 10:34:08
INT_036767,USR_0460,DRV_0189,27.567775,68.184387,7,False,,2025-09-21 10:34:08
INT_036768,USR_0460,DRV_0573,27.567775,68.184387,8,True,5.0,2025-09-21 10:34:08
INT_036769,USR_0460,DRV_2422,27.567775,68.184387,9,False,,2025-09-21 10:34:08
INT_036770,USR_0460,DRV_1820,27.567775,68.184387,10,False,,2025-09-21 10:34:08
INT_036771,USR_0460,DRV_0434,27.567775,68.184387,1,False,,2026-02-28 06:29:08
INT_036772,USR_0460,DRV_1443,27.567775,68.184387,2,False,,2026-02-28 06:29:08
INT_036773,USR_0460,DRV_0094,27.567775,68.184387,3,False,,2026-02-28 06:29:08
INT_036774,USR_0460,DRV_2489,27.567775,68.184387,4,False,,2026-02-28 06:29:08
INT_036775,USR_0460,DRV_1147,27.567775,68.184387,5,False,,2026-02-28 06:29:08
INT_036776,USR_0460,DRV_0538,27.567775,68.184387,6,True,2.8,2026-02-28 06:29:08
INT_036777,USR_0460,DRV_0189,27.567775,68.184387,7,False,,2026-02-28 06:29:08
INT_036778,USR_0460,DRV_0573,27.567775,68.184387,8,False,,2026-02-28 06:29:08
INT_036779,USR_0460,DRV_2422,27.567775,68.184387,9,False,,2026-02-28 06:29:08
INT_036780,USR_0460,DRV_1820,27.567775,68.184387,10,False,,2026-02-28 06:29:08
INT_036781,USR_0460,DRV_0434,27.567775,68.184387,1,False,,2026-01-24 13:29:08
INT_036782,USR_0460,DRV_1443,27.567775,68.184387,2,True,4.4,2026-01-24 13:29:08
INT_036783,USR_0460,DRV_0094,27.567775,68.184387,3,False,,2026-01-24 13:29:08
INT_036784,USR_0460,DRV_2489,27.567775,68.184387,4,False,,2026-01-24 13:29:08
INT_036785,USR_0460,DRV_1147,27.567775,68.184387,5,False,,2026-01-24 13:29:08
INT_036786,USR_0460,DRV_0538,27.567775,68.184387,6,False,,2026-01-24 13:29:08
INT_036787,USR_0460,DRV_0189,27.567775,68.184387,7,False,,2026-01-24 13:29:08
INT_036788,USR_0460,DRV_0573,27.567775,68.184387,8,False,,2026-01-24 13:29:08
INT_036789,USR_0460,DRV_2422,27.567775,68.184387,9,False,,2026-01-24 13:29:08
INT_036790,USR_0460,DRV_1820,27.567775,68.184387,10,False,,2026-01-24 13:29:08
INT_036791,USR_0460,DRV_0434,27.567775,68.184387,1,False,,2026-01-25 10:54:08
INT_036792,USR_0460,DRV_1443,27.567775,68.184387,2,True,3.8,2026-01-25 10:54:08
INT_036793,USR_0460,DRV_0094,27.567775,68.184387,3,False,,2026-01-25 10:54:08
INT_036794,USR_0460,DRV_2489,27.567775,68.184387,4,False,,2026-01-25 10:54:08
INT_036795,USR_0460,DRV_1147,27.567775,68.184387,5,False,,2026-01-25 10:54:08
INT_036796,USR_0460,DRV_0538,27.567775,68.184387,6,False,,2026-01-25 10:54:08
INT_036797,USR_0460,DRV_0189,27.567775,68.184387,7,False,,2026-01-25 10:54:08
INT_036798,USR_0460,DRV_0573,27.567775,68.184387,8,False,,2026-01-25 10:54:08
INT_036799,USR_0460,DRV_2422,27.567775,68.184387,9,False,,2026-01-25 10:54:08
